instant,date,season,year,month,holiday,weekday,workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,count,hour
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,6
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,7
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,8
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,9
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,10
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,11
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,12
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,13
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,14
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,15
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,16
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,17
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,18
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,19
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,20
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,21
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,22
53,2011-02-22,Spring,2011,Feb,Not Holiday,Tue,Working Day,Clear,7.471102,9.30165,57.7778,13.110761,74,1376,1450,23
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,0
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,1
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,2
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,3
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,5
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,6
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,7
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,8
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,9
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,10
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,11
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,12
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,13
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,14
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,15
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,16
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,17
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,18
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,19
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,20
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,21
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,22
54,2011-02-23,Spring,2011,Feb,Not Holiday,Wed,Working Day,Clear,9.091299,12.28585,42.3043,6.3055710000000005,139,1778,1917,23
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,0
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,1
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,2
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,3
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,5
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,6
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,7
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,8
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,9
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,10
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,11
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,12
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,13
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,14
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,15
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,16
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,17
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,18
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,19
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,20
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,21
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,22
55,2011-02-24,Spring,2011,Feb,Not Holiday,Thu,Working Day,Mist + Cloudy,12.121732000000002,14.459549999999998,69.7391,16.783231999999998,100,1707,1807,23
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,0
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,1
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,2
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,3
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,5
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,6
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,7
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,8
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,9
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,10
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,11
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,12
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,13
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,14
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,15
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,16
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,17
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,18
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,19
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,20
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,21
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,22
56,2011-02-25,Spring,2011,Feb,Not Holiday,Fri,Working Day,Mist + Cloudy,14.938268,17.52305,71.2174,23.218113,120,1341,1461,23
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,0
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,1
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,2
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,3
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,4
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,5
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,6
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,7
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,8
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,9
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,10
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,11
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,12
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,13
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,14
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,15
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,16
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,17
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,18
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,19
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,20
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,21
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,22
57,2011-02-26,Spring,2011,Feb,Not Holiday,Sat,Holiday,Clear,11.5825,14.1096,53.7917,12.500257,424,1545,1969,23
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,0
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,1
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,2
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,3
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,4
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,6
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,7
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,8
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,9
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,10
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,11
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,12
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,13
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,14
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,15
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,16
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,17
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,18
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,19
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,20
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,21
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,22
58,2011-02-27,Spring,2011,Feb,Not Holiday,Sun,Holiday,Clear,14.082598,17.55545,68.0,8.391615999999999,694,1708,2402,23
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,0
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,1
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,3
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,5
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,6
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,7
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,8
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,9
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,10
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,11
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,12
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,13
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,14
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,15
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,16
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,17
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,18
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,19
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,20
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,21
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,22
59,2011-02-28,Spring,2011,Feb,Not Holiday,Mon,Working Day,Mist + Cloudy,16.698193,20.005899999999997,87.63640000000001,19.408962,81,1365,1446,23
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,0
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,1
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,2
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,3
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,4
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,5
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,6
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,7
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,8
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,9
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,10
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,11
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,12
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,13
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,14
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,15
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,16
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,17
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,18
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,19
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,20
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,21
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,22
60,2011-03-01,Spring,2011,Mar,Not Holiday,Tue,Working Day,Clear,10.933347,13.19395,53.5,14.500475,137,1714,1851,23
61,2011-03-02,Spring,2011,Mar,Not Holiday,Wed,Working Day,Clear,13.735000000000001,16.00355,44.9583,20.624811,231,1903,2134,0
61,2011-03-02,Spring,2011,Mar,Not Holiday,Wed,Working Day,Clear,13.735000000000001,16.00355,44.9583,20.624811,231,1903,2134,1
61,2011-03-02,Spring,2011,Mar,Not Holiday,Wed,Working Day,Clear,13.735000000000001,16.00355,44.9583,20.624811,231,1903,2134,2
61,2011-03-02,Spring,2011,Mar,Not Holiday,Wed,Working Day,Clear,13.735000000000001,16.00355,44.9583,20.624811,231,1903,2134,3
61,2011-03-02,Spring,2011,Mar,Not Holiday,Wed,Working Day,Clear,13.735000000000001,16.00355,44.9583,20.624811,231,1903,2134,4
61,2011-03-02,Spring,2011,Mar,Not Holiday,Wed,Working Day,Clear,13.735000000000001,16.00355,44.9583,20.624811,231,1903,2134,5
